2018-06-14 17:00:49.742453|2|19|1|19|1|-10|2|-35|1|19|2|19|1|19|1|68|2|19|2|-223|1|68|1|-10|1|68|1|-10|2|19|1|165
2018-06-14 17:00:52.640780|2|19|1|19|2|-85|2|19|1|19|1|-10|2|-35|1|19|2|19|1|19|1|68|2|19|2|-223|1|68|1|-10|1|68
2018-06-14 17:00:55.671361|2|19|2|-10|2|19|1|19|2|-85|2|19|1|19|1|-10|2|-35|1|19|2|19|1|19|1|68|2|19|2|-223|1|68
2018-06-14 17:00:59.694001|2|19|1|331|2|19|2|-10|2|19|1|19|2|-85|2|19|1|19|1|-10|2|-35|1|19|2|19|1|19|1|68|2|19
2018-06-14 17:01:02.668869|1|-10|2|-35|1|19|2|19|1|331|2|19|2|-10|2|19|1|19|2|-85|2|19|1|19|1|-10|2|-35|1|19|2|19
2018-06-14 17:01:05.064764|1|-10|1|19|1|-10|2|-35|1|19|2|19|1|331|2|19|2|-10|2|19|1|19|2|-85|2|19|1|19|1|-10|2|-35
2018-06-14 17:01:07.784532|1|-10|2|-10|1|-10|1|19|1|-10|2|-35|1|19|2|19|1|331|2|19|2|-10|2|19|1|19|2|-85|2|19|1|19
2018-06-14 17:01:10.340906|1|-10|1|165|1|-10|2|-10|1|-10|1|19|1|-10|2|-35|1|19|2|19|1|331|2|19|2|-10|2|19|1|19|2|-85
2018-06-14 17:01:15.153659|2|195000|1|68|2|-10|1|-10|1|165|1|-10|2|-10|1|-10|1|19|1|-10|2|-35|1|19|2|19|1|331|2|19|2|-10
2018-06-14 17:01:30.105747|1|-10|2|-10|2|-10|2|19|1|68|1|19|1|19|1|68|2|-10|2|195000|1|68|2|-10|1|-10|1|165|1|-10|2|-10
2018-06-14 17:01:33.074612|1|-10|1|19|2|-35|1|-10|2|-10|2|-10|2|19|1|68|1|19|1|19|1|68|2|-10|2|195000|1|68|2|-10|1|-10
2018-06-14 17:01:35.438247|1|-10|1|-10|1|19|2|-35|1|-10|2|-10|2|-10|2|19|1|68|1|19|1|19|1|68|2|-10|2|195000|1|68|2|-10
2018-06-14 17:01:38.399501|2|19|2|-86|2|-10|1|-10|1|-10|1|19|2|-35|1|-10|2|-10|2|-10|2|19|1|68|1|19|1|19|1|68|2|-10
2018-06-14 17:01:41.577264|1|-10|1|335|2|-10|2|19|2|-86|2|-10|1|-10|1|-10|1|19|2|-35|1|-10|2|-10|2|-10|2|19|1|68|1|19
2018-06-14 17:01:43.928976|1|-10|1|19|1|-10|1|335|2|-10|2|19|2|-86|2|-10|1|-10|1|-10|1|19|2|-35|1|-10|2|-10|2|-10|2|19
2018-06-14 17:01:46.657486|2|19|2|-36|2|-10|1|-10|1|19|1|-10|1|335|2|-10|2|19|2|-86|2|-10|1|-10|1|-10|1|19|2|-35|1|-10
2018-06-14 17:01:49.253303|2|19|1|19|2|19|2|-36|2|-10|1|-10|1|19|1|-10|1|335|2|-10|2|19|2|-86|2|-10|1|-10|1|-10|1|19
2018-06-14 17:02:09.798197|1|-10|2|-10|1|175|2|-10|2|-10|2|-35|2|-10|1|19|1|175|2|19|1|19|2|19|2|-36|2|-10|1|-10|1|19
2018-06-14 17:02:12.738592|1|-10|1|68|1|19|1|-10|2|-10|1|175|2|-10|2|-10|2|-35|2|-10|1|19|1|175|2|19|1|19|2|19|2|-36
2018-06-14 17:02:15.980887|1|-10|2|-10|1|-10|1|68|1|19|1|-10|2|-10|1|175|2|-10|2|-10|2|-35|2|-10|1|19|1|175|2|19|1|19
2018-06-14 17:02:18.442256|1|-10|2|-10|1|68|1|-10|2|-10|1|-10|1|68|1|19|1|-10|2|-10|1|175|2|-10|2|-10|2|-35|2|-10|1|19
2018-06-14 17:02:21.715634|1|-10|1|68|2|-10|1|-10|2|-10|1|68|1|-10|2|-10|1|-10|1|68|1|19|1|-10|2|-10|1|175|2|-10|2|-10
2018-06-14 17:02:27.245126|1|-200000|2|-10|1|-35|2|-10|1|-10|1|68|2|-10|1|-10|2|-10|1|68|1|-10|2|-10|1|-10|1|68|1|19|1|-10
2018-06-14 17:02:32.570920|1|-400000|2|-85|2|-10|1|-200000|2|-10|1|-35|2|-10|1|-10|1|68|2|-10|1|-10|2|-10|1|68|1|-10|2|-10|1|-10
2018-06-14 17:02:37.179453|1|-337564|1|19|1|331|1|19|1|-400000|2|-85|2|-10|1|-200000|2|-10|1|-35|2|-10|1|-10|1|68|2|-10|1|-10|2|-10
2018-06-14 21:11:19.496000|2|19|1|146|2|-23|1|-4010|2|-20|1|-2005|1|-10|1|-1010|2|-10|1|-10|1|-10|1|-10|1|-10|1|39|2|19|1|-20
2018-06-14 21:11:22.152000|1|-10|2|19|1|146|2|-23|1|-4010|2|-20|1|-2005|1|-10|1|-1010|2|-10|1|-10|1|-10|1|-10|1|-10|1|39|2|19
2018-06-14 21:11:24.683000|2|19|1|-10|2|19|1|146|2|-23|1|-4010|2|-20|1|-2005|1|-10|1|-1010|2|-10|1|-10|1|-10|1|-10|1|-10|1|39
2018-06-14 21:11:27.418000|2|19|2|19|1|-10|2|19|1|146|2|-23|1|-4010|2|-20|1|-2005|1|-10|1|-1010|2|-10|1|-10|1|-10|1|-10|1|-10
2018-06-14 21:11:29.918000|1|-10|2|19|2|19|1|-10|2|19|1|146|2|-23|1|-4010|2|-20|1|-2005|1|-10|1|-1010|2|-10|1|-10|1|-10|1|-10
2018-06-14 21:11:33.121000|2|19|1|-10|2|19|2|19|1|-10|2|19|1|146|2|-23|1|-4010|2|-20|1|-2005|1|-10|1|-1010|2|-10|1|-10|1|-10
2018-06-14 21:11:36.215000|1|-10|2|-37|2|19|1|-10|2|19|2|19|1|-10|2|19|1|146|2|-23|1|-4010|2|-20|1|-2005|1|-10|1|-1010|2|-10
2018-06-14 21:11:38.887000|2|19|1|-10|2|-37|2|19|1|-10|2|19|2|19|1|-10|2|19|1|146|2|-23|1|-4010|2|-20|1|-2005|1|-10|1|-1010
2018-06-14 21:11:41.887000|1|-10|2|19|1|-10|2|-37|2|19|1|-10|2|19|2|19|1|-10|2|19|1|146|2|-23|1|-4010|2|-20|1|-2005|1|-10
2018-06-14 21:11:45.419000|2|19|1|-10|2|19|1|-10|2|-37|2|19|1|-10|2|19|2|19|1|-10|2|19|1|146|2|-23|1|-4010|2|-20|1|-2005
2018-06-14 21:11:48.653000|1|-10|2|19|1|-10|2|19|1|-10|2|-37|2|19|1|-10|2|19|2|19|1|-10|2|19|1|146|2|-23|1|-4010|2|-20
2018-06-14 21:11:52.107000|1|-10|1|-10|2|19|1|-10|2|19|1|-10|2|-37|2|19|1|-10|2|19|2|19|1|-10|2|19|1|146|2|-23|1|-4010
2018-06-14 21:11:54.857000|2|19|1|-10|1|-10|2|19|1|-10|2|19|1|-10|2|-37|2|19|1|-10|2|19|2|19|1|-10|2|19|1|146|2|-23
2018-06-14 21:11:57.451000|2|19|2|19|1|-10|1|-10|2|19|1|-10|2|19|1|-10|2|-37|2|19|1|-10|2|19|2|19|1|-10|2|19|1|146
2018-06-14 21:12:00.420000|2|19|2|19|2|19|1|-10|1|-10|2|19|1|-10|2|19|1|-10|2|-37|2|19|1|-10|2|19|2|19|1|-10|2|19
2018-06-14 21:12:03.951000|1|-10|2|19|2|19|2|19|1|-10|1|-10|2|19|1|-10|2|19|1|-10|2|-37|2|19|1|-10|2|19|2|19|1|-10
2018-06-14 21:12:07.889000|2|19|1|-10|2|19|2|19|2|19|1|-10|1|-10|2|19|1|-10|2|19|1|-10|2|-37|2|19|1|-10|2|19|2|19
2018-06-14 21:12:10.670000|2|19|2|19|1|-10|2|19|2|19|2|19|1|-10|1|-10|2|19|1|-10|2|19|1|-10|2|-37|2|19|1|-10|2|19
2018-06-14 21:12:15.014000|1|-10|2|19|2|19|1|-10|2|19|2|19|2|19|1|-10|1|-10|2|19|1|-10|2|19|1|-10|2|-37|2|19|1|-10
2018-06-14 21:12:17.998000|1|-10|1|-10|2|19|2|19|1|-10|2|19|2|19|2|19|1|-10|1|-10|2|19|1|-10|2|19|1|-10|2|-37|2|19
2018-06-14 21:12:21.358000|1|-10|1|-10|1|-10|2|19|2|19|1|-10|2|19|2|19|2|19|1|-10|1|-10|2|19|1|-10|2|19|1|-10|2|-37
2018-06-14 21:12:23.858000|1|-10|1|-10|1|-10|1|-10|2|19|2|19|1|-10|2|19|2|19|2|19|1|-10|1|-10|2|19|1|-10|2|19|1|-10
2018-06-14 21:12:28.780000|1|-50000|1|-10|1|-10|1|-10|1|-10|2|19|2|19|1|-10|2|19|2|19|2|19|1|-10|1|-10|2|19|1|-10|2|19
2018-06-14 21:12:34.171000|1|-100000|1|-50000|1|-10|1|-10|1|-10|1|-10|2|19|2|19|1|-10|2|19|2|19|2|19|1|-10|1|-10|2|19|1|-10
2018-06-14 21:12:39.546000|1|-250000|1|-100000|1|-50000|1|-10|1|-10|1|-10|1|-10|2|19|2|19|1|-10|2|19|2|19|2|19|1|-10|1|-10|2|19
2018-06-14 21:12:43.187000|2|487500|1|-250000|1|-100000|1|-50000|1|-10|1|-10|1|-10|1|-10|2|19|2|19|1|-10|2|19|2|19|2|19|1|-10|1|-10
2018-06-14 21:12:48.969000|2|19|2|487500|1|-250000|1|-100000|1|-50000|1|-10|1|-10|1|-10|1|-10|2|19|2|19|1|-10|2|19|2|19|2|19|1|-10
2018-06-14 21:12:52.625000|2|19|2|19|2|487500|1|-250000|1|-100000|1|-50000|1|-10|1|-10|1|-10|1|-10|2|19|2|19|1|-10|2|19|2|19|2|19
2018-06-14 21:12:55.563000|2|19|2|19|2|19|2|487500|1|-250000|1|-100000|1|-50000|1|-10|1|-10|1|-10|1|-10|2|19|2|19|1|-10|2|19|2|19
2018-06-14 21:12:58.594000|2|19|2|19|2|19|2|19|2|487500|1|-250000|1|-100000|1|-50000|1|-10|1|-10|1|-10|1|-10|2|19|2|19|1|-10|2|19
2018-06-14 21:13:07.860000|2|-50000|2|19|2|19|2|19|2|19|2|487500|1|-250000|1|-100000|1|-50000|1|-10|1|-10|1|-10|1|-10|2|19|2|19|1|-10
2018-06-14 21:13:12.376000|1|195000|2|-50000|2|19|2|19|2|19|2|19|2|487500|1|-250000|1|-100000|1|-50000|1|-10|1|-10|1|-10|1|-10|2|19|2|19
2018-06-14 21:19:05.737000|2|19|1|-200|1|-200|1|-74|1|-100|1|-100|1|304|2|-78|2|-39|1|-103|1|195000|2|-50000|2|19|2|19|2|19|2|19
2018-06-14 21:19:10.003000|1|-10|2|585|2|19|1|-200|1|-200|1|-74|1|-100|1|-100|1|304|2|-78|2|-39|1|-103|1|195000|2|-50000|2|19|2|19
2018-06-14 21:19:13.503000|2|19|1|-10|2|585|2|19|1|-200|1|-200|1|-74|1|-100|1|-100|1|304|2|-78|2|-39|1|-103|1|195000|2|-50000|2|19
2018-06-14 21:19:16.988000|2|19|2|19|1|-10|2|585|2|19|1|-200|1|-200|1|-74|1|-100|1|-100|1|304|2|-78|2|-39|1|-103|1|195000|2|-50000
2018-06-14 21:19:20.128000|2|19|2|195|2|19|2|19|1|-10|2|585|2|19|1|-200|1|-200|1|-74|1|-100|1|-100|1|304|2|-78|2|-39|1|-103
2018-06-14 21:19:23.019000|1|-10|2|19|2|195|2|19|2|19|1|-10|2|585|2|19|1|-200|1|-200|1|-74|1|-100|1|-100|1|304|2|-78|2|-39
2018-06-14 21:19:26.863000|1|-10|1|-10|2|19|2|195|2|19|2|19|1|-10|2|585|2|19|1|-200|1|-200|1|-74|1|-100|1|-100|1|304|2|-78
2018-06-14 21:19:30.895000|1|-10|2|-25|1|-10|1|-10|2|19|2|195|2|19|2|19|1|-10|2|585|2|19|1|-200|1|-200|1|-74|1|-100|1|-100
2018-06-14 21:19:34.879000|2|19|2|-150|1|-10|2|-25|1|-10|1|-10|2|19|2|195|2|19|2|19|1|-10|2|585|2|19|1|-200|1|-200|1|-74
2018-06-14 21:19:37.082000|2|19|2|19|2|-150|1|-10|2|-25|1|-10|1|-10|2|19|2|195|2|19|2|19|1|-10|2|585|2|19|1|-200|1|-200
2018-06-14 21:19:39.942000|2|19|1|1082|2|19|2|19|2|-150|1|-10|2|-25|1|-10|1|-10|2|19|2|195|2|19|2|19|1|-10|2|585|2|19
2018-06-14 21:19:42.739000|1|-10|2|19|1|1082|2|19|2|19|2|-150|1|-10|2|-25|1|-10|1|-10|2|19|2|195|2|19|2|19|1|-10|2|585
2018-06-14 21:19:46.239000|1|-10|1|-10|2|19|1|1082|2|19|2|19|2|-150|1|-10|2|-25|1|-10|1|-10|2|19|2|195|2|19|2|19|1|-10
2018-06-14 21:19:49.520000|2|19|1|-10|1|-10|2|19|1|1082|2|19|2|19|2|-150|1|-10|2|-25|1|-10|1|-10|2|19|2|195|2|19|2|19
2018-06-14 21:19:52.099000|2|19|2|19|1|-10|1|-10|2|19|1|1082|2|19|2|19|2|-150|1|-10|2|-25|1|-10|1|-10|2|19|2|195|2|19
2018-06-14 21:19:55.958000|2|19|2|19|2|19|1|-10|1|-10|2|19|1|1082|2|19|2|19|2|-150|1|-10|2|-25|1|-10|1|-10|2|19|2|195
2018-06-14 21:19:59.083000|2|19|2|19|2|19|2|19|1|-10|1|-10|2|19|1|1082|2|19|2|19|2|-150|1|-10|2|-25|1|-10|1|-10|2|19
2018-06-14 21:20:03.630000|1|97500|2|19|2|19|2|19|2|19|1|-10|1|-10|2|19|1|1082|2|19|2|19|2|-150|1|-10|2|-25|1|-10|1|-10
2018-06-14 21:28:39.610000|1|-10|1|-40|2|58|2|-30|2|-30|2|-20|2|-20|1|-20|2|-20|1|-20|2|78|1|-40|1|-40|1|58|2|58|1|-30
2018-06-14 21:28:42.626000|2|19|2|-40|2|-10|1|-10|1|-40|2|58|2|-30|2|-30|2|-20|2|-20|1|-20|2|-20|1|-20|2|78|1|-40|1|-40
2018-06-14 21:28:47.110000|1|-10|2|78|2|-20|2|78|2|19|2|-40|2|-10|1|-10|1|-40|2|58|2|-30|2|-30|2|-20|2|-20|1|-20|2|-20
2018-06-14 21:28:50.095000|2|19|1|39|1|-10|2|78|2|-20|2|78|2|19|2|-40|2|-10|1|-10|1|-40|2|58|2|-30|2|-30|2|-20|2|-20
2018-06-14 21:28:55.470000|2|19|2|-20|2|-20|2|-20|2|19|1|39|1|-10|2|78|2|-20|2|78|2|19|2|-40|2|-10|1|-10|1|-40|2|58
2018-06-14 21:28:58.517000|1|-10|1|39|2|19|2|-20|2|-20|2|-20|2|19|1|39|1|-10|2|78|2|-20|2|78|2|19|2|-40|2|-10|1|-10
2018-06-14 21:29:03.939000|1|-10|2|58|2|58|1|-10|1|39|2|19|2|-20|2|-20|2|-20|2|19|1|39|1|-10|2|78|2|-20|2|78|2|19
2018-06-14 21:29:07.002000|1|-10|2|-30|1|-10|2|58|2|58|1|-10|1|39|2|19|2|-20|2|-20|2|-20|2|19|1|39|1|-10|2|78|2|-20
2018-06-14 21:29:10.299000|2|19|2|58|1|-10|2|-30|1|-10|2|58|2|58|1|-10|1|39|2|19|2|-20|2|-20|2|-20|2|19|1|39|1|-10
2018-06-14 21:29:13.783000|2|19|2|-40|2|19|2|58|1|-10|2|-30|1|-10|2|58|2|58|1|-10|1|39|2|19|2|-20|2|-20|2|-20|2|19
2018-06-14 21:29:16.752000|2|19|1|-40|2|19|2|-40|2|19|2|58|1|-10|2|-30|1|-10|2|58|2|58|1|-10|1|39|2|19|2|-20|2|-20
2018-06-14 21:29:19.674000|1|-10|2|78|2|19|1|-40|2|19|2|-40|2|19|2|58|1|-10|2|-30|1|-10|2|58|2|58|1|-10|1|39|2|19
2018-06-14 21:29:22.362000|2|19|2|39|1|-10|2|78|2|19|1|-40|2|19|2|-40|2|19|2|58|1|-10|2|-30|1|-10|2|58|2|58|1|-10
2018-06-14 21:29:24.721000|2|19|2|19|2|39|1|-10|2|78|2|19|1|-40|2|19|2|-40|2|19|2|58|1|-10|2|-30|1|-10|2|58|2|58
2018-06-14 21:29:27.659000|1|-10|1|-20|2|19|2|19|2|39|1|-10|2|78|2|19|1|-40|2|19|2|-40|2|19|2|58|1|-10|2|-30|1|-10
2018-06-14 21:29:31.019000|1|-10|2|39|1|-10|1|-20|2|19|2|19|2|39|1|-10|2|78|2|19|1|-40|2|19|2|-40|2|19|2|58|1|-10
2018-06-14 21:29:34.128000|2|19|1|-30|1|-10|2|39|1|-10|1|-20|2|19|2|19|2|39|1|-10|2|78|2|19|1|-40|2|19|2|-40|2|19
2018-06-14 21:29:37.675000|1|-10|2|58|2|19|1|-30|1|-10|2|39|1|-10|1|-20|2|19|2|19|2|39|1|-10|2|78|2|19|1|-40|2|19
2018-06-14 21:29:40.441000|1|-10|2|58|1|-10|2|58|2|19|1|-30|1|-10|2|39|1|-10|1|-20|2|19|2|19|2|39|1|-10|2|78|2|19
2018-06-14 21:29:44.941000|1|-10|1|-40|1|-10|2|58|1|-10|2|58|2|19|1|-30|1|-10|2|39|1|-10|1|-20|2|19|2|19|2|39|1|-10
2018-06-14 21:29:46.535000|2|19|1|-40|1|-10|1|-40|1|-10|2|58|1|-10|2|58|2|19|1|-30|1|-10|2|39|1|-10|1|-20|2|19|2|19
2018-06-14 21:29:51.348000|2|19|2|39|2|19|1|-40|1|-10|1|-40|1|-10|2|58|1|-10|2|58|2|19|1|-30|1|-10|2|39|1|-10|1|-20
2018-06-14 21:29:54.317000|2|19|1|39|2|19|2|39|2|19|1|-40|1|-10|1|-40|1|-10|2|58|1|-10|2|58|2|19|1|-30|1|-10|2|39
2018-06-14 21:29:56.864000|2|19|1|-20|2|19|1|39|2|19|2|39|2|19|1|-40|1|-10|1|-40|1|-10|2|58|1|-10|2|58|2|19|1|-30
2018-06-14 21:29:59.301000|1|-10|2|19|1|-20|2|19|1|39|2|19|2|39|2|19|1|-40|1|-10|1|-40|1|-10|2|58|1|-10|2|58|2|19
2018-06-14 21:30:03.270000|1|-10|1|-30|1|-10|2|19|1|-20|2|19|1|39|2|19|2|39|2|19|1|-40|1|-10|1|-40|1|-10|2|58|1|-10
2018-06-14 21:30:05.770000|2|19|1|-30|1|-10|1|-30|1|-10|2|19|1|-20|2|19|1|39|2|19|2|39|2|19|1|-40|1|-10|1|-40|1|-10
2018-06-14 21:30:09.849000|2|19|2|58|2|19|1|-30|1|-10|1|-30|1|-10|2|19|1|-20|2|19|1|39|2|19|2|39|2|19|1|-40|1|-10
2018-06-14 21:30:13.036000|2|19|2|78|2|19|2|58|2|19|1|-30|1|-10|1|-30|1|-10|2|19|1|-20|2|19|1|39|2|19|2|39|2|19
2018-06-14 21:30:16.099000|1|-10|2|-40|2|19|2|78|2|19|2|58|2|19|1|-30|1|-10|1|-30|1|-10|2|19|1|-20|2|19|1|39|2|19
2018-06-14 21:30:19.755000|1|-10|1|78|1|-10|2|-40|2|19|2|78|2|19|2|58|2|19|1|-30|1|-10|1|-30|1|-10|2|19|1|-20|2|19
2018-06-14 21:30:22.990000|2|19|1|-20|1|-10|1|78|1|-10|2|-40|2|19|2|78|2|19|2|58|2|19|1|-30|1|-10|1|-30|1|-10|2|19
2018-06-14 21:30:25.740000|2|19|1|-20|2|19|1|-20|1|-10|1|78|1|-10|2|-40|2|19|2|78|2|19|2|58|2|19|1|-30|1|-10|1|-30
2018-06-14 21:30:30.053000|1|-10|2|39|2|19|1|-20|2|19|1|-20|1|-10|1|78|1|-10|2|-40|2|19|2|78|2|19|2|58|2|19|1|-30
2018-06-14 21:30:33.318000|1|-10|2|58|1|-10|2|39|2|19|1|-20|2|19|1|-20|1|-10|1|78|1|-10|2|-40|2|19|2|78|2|19|2|58
2018-06-14 21:30:36.475000|1|-10|2|-30|1|-10|2|58|1|-10|2|39|2|19|1|-20|2|19|1|-20|1|-10|1|78|1|-10|2|-40|2|19|2|78
2018-06-14 21:30:39.428000|1|-10|2|-30|1|-10|2|-30|1|-10|2|58|1|-10|2|39|2|19|1|-20|2|19|1|-20|1|-10|1|78|1|-10|2|-40
2018-06-14 21:30:42.678000|1|-10|1|78|1|-10|2|-30|1|-10|2|-30|1|-10|2|58|1|-10|2|39|2|19|1|-20|2|19|1|-20|1|-10|1|78
2018-06-14 21:30:47.913000|1|-50000|2|78|1|-10|1|78|1|-10|2|-30|1|-10|2|-30|1|-10|2|58|1|-10|2|39|2|19|1|-20|2|19|1|-20
2018-06-14 21:30:52.804000|1|-100000|2|39|2|78|1|-50000|2|78|1|-10|1|78|1|-10|2|-30|1|-10|2|-30|1|-10|2|58|1|-10|2|39|2|19
2018-06-14 21:30:58.663000|2|487500|1|-20|1|-100000|2|39|2|78|1|-50000|2|78|1|-10|1|78|1|-10|2|-30|1|-10|2|-30|1|-10|2|58|1|-10
2018-06-14 21:47:37.388000|1|-10|2|-30|1|58|1|39|2|-20|2|39|1|-20|1|-40|1|-40|1|-30|1|-30|1|-30|1|-20|1|39|1|-40|1|-40
2018-06-14 21:47:40.122000|1|-10|2|-30|1|-10|2|-30|1|58|1|39|2|-20|2|39|1|-20|1|-40|1|-40|1|-30|1|-30|1|-30|1|-20|1|39
2018-06-14 21:47:42.388000|2|19|1|-40|1|-10|2|-30|1|-10|2|-30|1|58|1|39|2|-20|2|39|1|-20|1|-40|1|-40|1|-30|1|-30|1|-30
2018-06-14 21:47:45.013000|1|-10|1|78|2|19|1|-40|1|-10|2|-30|1|-10|2|-30|1|58|1|39|2|-20|2|39|1|-20|1|-40|1|-40|1|-30
2018-06-14 21:47:50.388000|2|19|2|78|1|-10|1|78|2|19|1|-40|1|-10|2|-30|1|-10|2|-30|1|58|1|39|2|-20|2|39|1|-20|1|-40
2018-06-14 21:47:54.279000|1|-10|1|-20|2|19|2|78|1|-10|1|78|2|19|1|-40|1|-10|2|-30|1|-10|2|-30|1|58|1|39|2|-20|2|39
2018-06-14 21:47:56.842000|1|-10|1|-20|1|-10|1|-20|2|19|2|78|1|-10|1|78|2|19|1|-40|1|-10|2|-30|1|-10|2|-30|1|58|1|39
2018-06-14 21:47:59.639000|2|19|2|39|1|-10|1|-20|1|-10|1|-20|2|19|2|78|1|-10|1|78|2|19|1|-40|1|-10|2|-30|1|-10|2|-30
2018-06-14 21:48:02.264000|1|-10|2|19|2|39|1|-10|1|-20|1|-10|1|-20|2|19|2|78|1|-10|1|78|2|19|1|-40|1|-10|2|-30|1|-10
2018-06-14 21:48:05.655000|1|-10|1|-30|1|-10|2|19|2|39|1|-10|1|-20|1|-10|1|-20|2|19|2|78|1|-10|1|78|2|19|1|-40|1|-10
2018-06-14 21:48:11.014000|2|19|1|58|1|-10|1|-30|1|-10|2|19|2|39|1|-10|1|-20|1|-10|1|-20|2|19|2|78|1|-10|1|78|2|19
2018-06-14 21:48:14.061000|1|-10|2|78|2|19|1|58|1|-10|1|-30|1|-10|2|19|2|39|1|-10|1|-20|1|-10|1|-20|2|19|2|78|1|-10
