1|-85|1|-25|2|-56|1|780|2|-200|2|-100|2|-100|2|195|1|-100|1|195|2|-100|1|195|1|-75|2|-50|2|-25|1|-100
1|39|2|-85|1|-25|2|-56|1|780|2|-200|2|-100|2|-100|2|195|1|-100|1|195|2|-100|1|195|1|-75|2|-50|2|-25
1|120|1|39|2|-85|1|-25|2|-56|1|780|2|-200|2|-100|2|-100|2|195|1|-100|1|195|2|-100|1|195|1|-75|2|-50
1|234|1|120|1|39|2|-85|1|-25|2|-56|1|780|2|-200|2|-100|2|-100|2|195|1|-100|1|195|2|-100|1|195|1|-75
1|-39|1|234|1|120|1|39|2|-85|1|-25|2|-56|1|780|2|-200|2|-100|2|-100|2|195|1|-100|1|195|2|-100|1|195
2|-50|2|-39|1|234|1|120|1|39|2|-85|1|-25|2|-56|1|780|2|-200|2|-100|2|-100|2|195|1|-100|1|195|2|-100
2|-100|1|-50|2|-39|1|234|1|120|1|39|2|-85|1|-25|2|-56|1|780|2|-200|2|-100|2|-100|2|195|1|-100|1|195
1|-50|1|-100|1|-50|2|-39|1|234|1|120|1|39|2|-85|1|-25|2|-56|1|780|2|-200|2|-100|2|-100|2|195|1|-100
2|-100|2|-50|1|-100|1|-50|2|-39|1|234|1|120|1|39|2|-85|1|-25|2|-56|1|780|2|-200|2|-100|2|-100|2|195
2|195|1|-100|2|-50|1|-100|1|-50|2|-39|1|234|1|120|1|39|2|-85|1|-25|2|-56|1|780|2|-200|2|-100|2|-100
1|-100|2|195|1|-100|2|-50|1|-100|1|-50|2|-39|1|234|1|120|1|39|2|-85|1|-25|2|-56|1|780|2|-200|2|-100
1|-100|2|-100|2|195|1|-100|2|-50|1|-100|1|-50|2|-39|1|234|1|120|1|39|2|-85|1|-25|2|-56|1|780|2|-200
1|-200|2|-100|2|-100|2|195|1|-100|2|-50|1|-100|1|-50|2|-39|1|234|1|120|1|39|2|-85|1|-25|2|-56|1|780
1|780|2|-200|2|-100|2|-100|2|195|1|-100|2|-50|1|-100|1|-50|2|-39|1|234|1|120|1|39|2|-85|1|-25|2|-56
1|-56|1|780|2|-200|2|-100|2|-100|2|195|1|-100|2|-50|1|-100|1|-50|2|-39|1|234|1|120|1|39|2|-85|1|-25
2|-25|2|-56|1|780|2|-200|2|-100|2|-100|2|195|1|-100|2|-50|1|-100|1|-50|2|-39|1|234|1|120|1|39|2|-85
1|-85|1|-25|2|-56|1|780|2|-200|2|-100|2|-100|2|195|1|-100|2|-50|1|-100|1|-50|2|-39|1|234|1|120|1|39
1|39|2|-85|1|-25|2|-56|1|780|2|-200|2|-100|2|-100|2|195|1|-100|2|-50|1|-100|1|-50|2|-39|1|234|1|120
1|120|1|39|2|-85|1|-25|2|-56|1|780|2|-200|2|-100|2|-100|2|195|1|-100|2|-50|1|-100|1|-50|2|-39|1|234
1|234|1|120|1|39|2|-85|1|-25|2|-56|1|780|2|-200|2|-100|2|-100|2|195|1|-100|2|-50|1|-100|1|-50|2|-39
1|-39|1|234|1|120|1|39|2|-85|1|-25|2|-56|1|780|2|-200|2|-100|2|-100|2|195|1|-100|2|-50|1|-100|1|-50
2|-50|2|-39|1|234|1|120|1|39|2|-85|1|-25|2|-56|1|780|2|-200|2|-100|2|-100|2|195|1|-100|2|-50|1|-100
2|-100|1|-50|2|-39|1|234|1|120|1|39|2|-85|1|-25|2|-56|1|780|2|-200|2|-100|2|-100|2|195|1|-100|2|-50
1|-50|1|-100|1|-50|2|-39|1|234|1|120|1|39|2|-85|1|-25|2|-56|1|780|2|-200|2|-100|2|-100|2|195|1|-100
1|-25|2|-50|1|-100|1|-50|2|-39|1|234|1|120|1|39|2|-85|1|-25|2|-56|1|780|2|-200|2|-100|2|-100|2|195
2|1755|2|-25|2|-50|1|-100|1|-50|2|-39|1|234|1|120|1|39|2|-85|1|-25|2|-56|1|780|2|-200|2|-100|2|-100
1|120|2|1755|2|-25|2|-50|1|-100|1|-50|2|-39|1|234|1|120|1|39|2|-85|1|-25|2|-56|1|780|2|-200|2|-100
2|-25|1|120|2|1755|2|-25|2|-50|1|-100|1|-50|2|-39|1|234|1|120|1|39|2|-85|1|-25|2|-56|1|780|2|-200
1|-120|1|-25|1|120|2|1755|2|-25|2|-50|1|-100|1|-50|2|-39|1|234|1|120|1|39|2|-85|1|-25|2|-56|1|780
1|19|2|-120|1|-25|1|120|2|1755|2|-25|2|-50|1|-100|1|-50|2|-39|1|234|1|120|1|39|2|-85|1|-25|2|-56
2|37|1|19|2|-120|1|-25|1|120|2|1755|2|-25|2|-50|1|-100|1|-50|2|-39|1|234|1|120|1|39|2|-85|1|-25
1|-37|2|37|1|19|2|-120|1|-25|1|120|2|1755|2|-25|2|-50|1|-100|1|-50|2|-39|1|234|1|120|1|39|2|-85
2|97|2|-37|2|37|1|19|2|-120|1|-25|1|120|2|1755|2|-25|2|-50|1|-100|1|-50|2|-39|1|234|1|120|1|39
2|97|2|97|2|-37|2|37|1|19|2|-120|1|-25|1|120|2|1755|2|-25|2|-50|1|-100|1|-50|2|-39|1|234|1|120
1|120|2|97|2|97|2|-37|2|37|1|19|2|-120|1|-25|1|120|2|1755|2|-25|2|-50|1|-100|1|-50|2|-39|1|234
1|234|1|120|2|97|2|97|2|-37|2|37|1|19|2|-120|1|-25|1|120|2|1755|2|-25|2|-50|1|-100|1|-50|2|-39
1|-39|1|234|1|120|2|97|2|97|2|-37|2|37|1|19|2|-120|1|-25|1|120|2|1755|2|-25|2|-50|1|-100|1|-50
2|-50|2|-39|1|234|1|120|2|97|2|97|2|-37|2|37|1|19|2|-120|1|-25|1|120|2|1755|2|-25|2|-50|1|-100
2|-100|1|-50|2|-39|1|234|1|120|2|97|2|97|2|-37|2|37|1|19|2|-120|1|-25|1|120|2|1755|2|-25|2|-50
1|-50|1|-100|1|-50|2|-39|1|234|1|120|2|97|2|97|2|-37|2|37|1|19|2|-120|1|-25|1|120|2|1755|2|-25
1|-25|2|-50|1|-100|1|-50|2|-39|1|234|1|120|2|97|2|97|2|-37|2|37|1|19|2|-120|1|-25|1|120|2|1755
2|1755|2|-25|2|-50|1|-100|1|-50|2|-39|1|234|1|120|2|97|2|97|2|-37|2|37|1|19|2|-120|1|-25|1|120
1|120|2|1755|2|-25|2|-50|1|-100|1|-50|2|-39|1|234|1|120|2|97|2|97|2|-37|2|37|1|19|2|-120|1|-25
2|-25|1|120|2|1755|2|-25|2|-50|1|-100|1|-50|2|-39|1|234|1|120|2|97|2|97|2|-37|2|37|1|19|2|-120
1|-120|1|-25|1|120|2|1755|2|-25|2|-50|1|-100|1|-50|2|-39|1|234|1|120|2|97|2|97|2|-37|2|37|1|19
1|19|2|-120|1|-25|1|120|2|1755|2|-25|2|-50|1|-100|1|-50|2|-39|1|234|1|120|2|97|2|97|2|-37|2|37
2|37|1|19|2|-120|1|-25|1|120|2|1755|2|-25|2|-50|1|-100|1|-50|2|-39|1|234|1|120|2|97|2|97|2|-37
1|-37|2|37|1|19|2|-120|1|-25|1|120|2|1755|2|-25|2|-50|1|-100|1|-50|2|-39|1|234|1|120|2|97|2|97
2|97|2|-37|2|37|1|19|2|-120|1|-25|1|120|2|1755|2|-25|2|-50|1|-100|1|-50|2|-39|1|234|1|120|2|97
2|97|2|97|2|-37|2|37|1|19|2|-120|1|-25|1|120|2|1755|2|-25|2|-50|1|-100|1|-50|2|-39|1|234|1|120
1|120|2|97|2|97|2|-37|2|37|1|19|2|-120|1|-25|1|120|2|1755|2|-25|2|-50|1|-100|1|-50|2|-39|1|234
1|234|1|120|2|97|2|97|2|-37|2|37|1|19|2|-120|1|-25|1|120|2|1755|2|-25|2|-50|1|-100|1|-50|2|-39
1|-39|1|234|1|120|2|97|2|97|2|-37|2|37|1|19|2|-120|1|-25|1|120|2|1755|2|-25|2|-50|1|-100|1|-50
2|-50|2|-39|1|234|1|120|2|97|2|97|2|-37|2|37|1|19|2|-120|1|-25|1|120|2|1755|2|-25|2|-50|1|-100
2|-100|1|-50|2|-39|1|234|1|120|2|97|2|97|2|-37|2|37|1|19|2|-120|1|-25|1|120|2|1755|2|-25|2|-50
1|-50|1|-100|1|-50|2|-39|1|234|1|120|2|97|2|97|2|-37|2|37|1|19|2|-120|1|-25|1|120|2|1755|2|-25
1|-25|2|-50|1|-100|1|-50|2|-39|1|234|1|120|2|97|2|97|2|-37|2|37|1|19|2|-120|1|-25|1|120|2|1755
2|1755|2|-25|2|-50|1|-100|1|-50|2|-39|1|234|1|120|2|97|2|97|2|-37|2|37|1|19|2|-120|1|-25|1|120
1|120|2|1755|2|-25|2|-50|1|-100|1|-50|2|-39|1|234|1|120|2|97|2|97|2|-37|2|37|1|19|2|-120|1|-25
2|-25|1|120|2|1755|2|-25|2|-50|1|-100|1|-50|2|-39|1|234|1|120|2|97|2|97|2|-37|2|37|1|19|2|-120
1|-120|1|-25|1|120|2|1755|2|-25|2|-50|1|-100|1|-50|2|-39|1|234|1|120|2|97|2|97|2|-37|2|37|1|19
1|19|2|-120|1|-25|1|120|2|1755|2|-25|2|-50|1|-100|1|-50|2|-39|1|234|1|120|2|97|2|97|2|-37|2|37
2|37|1|19|2|-120|1|-25|1|120|2|1755|2|-25|2|-50|1|-100|1|-50|2|-39|1|234|1|120|2|97|2|97|2|-37
1|-37|2|37|1|19|2|-120|1|-25|1|120|2|1755|2|-25|2|-50|1|-100|1|-50|2|-39|1|234|1|120|2|97|2|97
2|97|2|-37|2|37|1|19|2|-120|1|-25|1|120|2|1755|2|-25|2|-50|1|-100|1|-50|2|-39|1|234|1|120|2|97
2|97|2|97|2|-37|2|37|1|19|2|-120|1|-25|1|120|2|1755|2|-25|2|-50|1|-100|1|-50|2|-39|1|234|1|120
1|109|2|97|2|97|2|-37|2|37|1|19|2|-120|1|-25|1|120|2|1755|2|-25|2|-50|1|-100|1|-50|2|-39|1|234
2|212|1|109|2|97|2|97|2|-37|2|37|1|19|2|-120|1|-25|1|120|2|1755|2|-25|2|-50|1|-100|1|-50|2|-39
2|48|2|212|1|109|2|97|2|97|2|-37|2|37|1|19|2|-120|1|-25|1|120|2|1755|2|-25|2|-50|1|-100|1|-50
2|413|2|48|2|212|1|109|2|97|2|97|2|-37|2|37|1|19|2|-120|1|-25|1|120|2|1755|2|-25|2|-50|1|-100
2|93|2|413|2|48|2|212|1|109|2|97|2|97|2|-37|2|37|1|19|2|-120|1|-25|1|120|2|1755|2|-25|2|-50
2|181|2|93|2|413|2|48|2|212|1|109|2|97|2|97|2|-37|2|37|1|19|2|-120|1|-25|1|120|2|1755|2|-25
1|-1000|2|181|2|93|2|413|2|48|2|212|1|109|2|97|2|97|2|-37|2|37|1|19|2|-120|1|-25|1|120|2|1755
1|1950|2|-1000|2|181|2|93|2|413|2|48|2|212|1|109|2|97|2|97|2|-37|2|37|1|19|2|-120|1|-25|1|120
2|-112|1|1950|2|-1000|2|181|2|93|2|413|2|48|2|212|1|109|2|97|2|97|2|-37|2|37|1|19|2|-120|1|-25
1|-1000|1|-112|1|1950|2|-1000|2|181|2|93|2|413|2|48|2|212|1|109|2|97|2|97|2|-37|2|37|1|19|2|-120
1|1950|2|-1000|1|-112|1|1950|2|-1000|2|181|2|93|2|413|2|48|2|212|1|109|2|97|2|97|2|-37|2|37|1|19
1|-1000|1|1950|2|-1000|1|-112|1|1950|2|-1000|2|181|2|93|2|413|2|48|2|212|1|109|2|97|2|97|2|-37|2|37
1|1950|2|-1000|1|1950|2|-1000|1|-112|1|1950|2|-1000|2|181|2|93|2|413|2|48|2|212|1|109|2|97|2|97|2|-37
1|1950|1|1950|2|-1000|1|1950|2|-1000|1|-112|1|1950|2|-1000|2|181|2|93|2|413|2|48|2|212|1|109|2|97|2|97
1|1950|1|1950|1|1950|2|-1000|1|1950|2|-1000|1|-112|1|1950|2|-1000|2|181|2|93|2|413|2|48|2|212|1|109|2|97
1|-1000|1|1950|1|1950|1|1950|2|-1000|1|1950|2|-1000|1|-112|1|1950|2|-1000|2|181|2|93|2|413|2|48|2|212|1|109
1|-1000|2|-1000|1|1950|1|1950|1|1950|2|-1000|1|1950|2|-1000|1|-112|1|1950|2|-1000|2|181|2|93|2|413|2|48|2|212
1|-1000|2|-1000|2|-1000|1|1950|1|1950|1|1950|2|-1000|1|1950|2|-1000|1|-112|1|1950|2|-1000|2|181|2|93|2|413|2|48
1|26812|2|-1000|2|-1000|2|-1000|1|1950|1|1950|1|1950|2|-1000|1|1950|2|-1000|1|-112|1|1950|2|-1000|2|181|2|93|2|413
2|-321|1|26812|2|-1000|2|-1000|2|-1000|1|1950|1|1950|1|1950|2|-1000|1|1950|2|-1000|1|-112|1|1950|2|-1000|2|181|2|93
2|93|1|-321|1|26812|2|-1000|2|-1000|2|-1000|1|1950|1|1950|1|1950|2|-1000|1|1950|2|-1000|1|-112|1|1950|2|-1000|2|181
2|181|2|93|1|-321|1|26812|2|-1000|2|-1000|2|-1000|1|1950|1|1950|1|1950|2|-1000|1|1950|2|-1000|1|-112|1|1950|2|-1000
1|-1000|2|181|2|93|1|-321|1|26812|2|-1000|2|-1000|2|-1000|1|1950|1|1950|1|1950|2|-1000|1|1950|2|-1000|1|-112|1|1950
1|1950|2|-1000|2|181|2|93|1|-321|1|26812|2|-1000|2|-1000|2|-1000|1|1950|1|1950|1|1950|2|-1000|1|1950|2|-1000|1|-112
2|-112|1|1950|2|-1000|2|181|2|93|1|-321|1|26812|2|-1000|2|-1000|2|-1000|1|1950|1|1950|1|1950|2|-1000|1|1950|2|-1000
1|-1000|1|-112|1|1950|2|-1000|2|181|2|93|1|-321|1|26812|2|-1000|2|-1000|2|-1000|1|1950|1|1950|1|1950|2|-1000|1|1950
1|1950|2|-1000|1|-112|1|1950|2|-1000|2|181|2|93|1|-321|1|26812|2|-1000|2|-1000|2|-1000|1|1950|1|1950|1|1950|2|-1000
1|-1000|1|1950|2|-1000|1|-112|1|1950|2|-1000|2|181|2|93|1|-321|1|26812|2|-1000|2|-1000|2|-1000|1|1950|1|1950|1|1950
1|1950|2|-1000|1|1950|2|-1000|1|-112|1|1950|2|-1000|2|181|2|93|1|-321|1|26812|2|-1000|2|-1000|2|-1000|1|1950|1|1950
1|1950|1|1950|2|-1000|1|1950|2|-1000|1|-112|1|1950|2|-1000|2|181|2|93|1|-321|1|26812|2|-1000|2|-1000|2|-1000|1|1950
1|1950|1|1950|1|1950|2|-1000|1|1950|2|-1000|1|-112|1|1950|2|-1000|2|181|2|93|1|-321|1|26812|2|-1000|2|-1000|2|-1000
1|-1000|1|1950|1|1950|1|1950|2|-1000|1|1950|2|-1000|1|-112|1|1950|2|-1000|2|181|2|93|1|-321|1|26812|2|-1000|2|-1000
1|-1000|2|-1000|1|1950|1|1950|1|1950|2|-1000|1|1950|2|-1000|1|-112|1|1950|2|-1000|2|181|2|93|1|-321|1|26812|2|-1000
1|-1000|2|-1000|2|-1000|1|1950|1|1950|1|1950|2|-1000|1|1950|2|-1000|1|-112|1|1950|2|-1000|2|181|2|93|1|-321|1|26812
1|26812|2|-1000|2|-1000|2|-1000|1|1950|1|1950|1|1950|2|-1000|1|1950|2|-1000|1|-112|1|1950|2|-1000|2|181|2|93|1|-321
2|-321|1|26812|2|-1000|2|-1000|2|-1000|1|1950|1|1950|1|1950|2|-1000|1|1950|2|-1000|1|-112|1|1950|2|-1000|2|181|2|93
2|48|1|-321|1|26812|2|-1000|2|-1000|2|-1000|1|1950|1|1950|1|1950|2|-1000|1|1950|2|-1000|1|-112|1|1950|2|-1000|2|181
1|93|2|48|1|-321|1|26812|2|-1000|2|-1000|2|-1000|1|1950|1|1950|1|1950|2|-1000|1|1950|2|-1000|1|-112|1|1950|2|-1000
2|-93|1|93|2|48|1|-321|1|26812|2|-1000|2|-1000|2|-1000|1|1950|1|1950|1|1950|2|-1000|1|1950|2|-1000|1|-112|1|1950
1|97|1|-93|1|93|2|48|1|-321|1|26812|2|-1000|2|-1000|2|-1000|1|1950|1|1950|1|1950|2|-1000|1|1950|2|-1000|1|-112
2|132|1|97|1|-93|1|93|2|48|1|-321|1|26812|2|-1000|2|-1000|2|-1000|1|1950|1|1950|1|1950|2|-1000|1|1950|2|-1000
2|48|2|132|1|97|1|-93|1|93|2|48|1|-321|1|26812|2|-1000|2|-1000|2|-1000|1|1950|1|1950|1|1950|2|-1000|1|1950
2|-132|2|48|2|132|1|97|1|-93|1|93|2|48|1|-321|1|26812|2|-1000|2|-1000|2|-1000|1|1950|1|1950|1|1950|2|-1000
1|93|1|-132|2|48|2|132|1|97|1|-93|1|93|2|48|1|-321|1|26812|2|-1000|2|-1000|2|-1000|1|1950|1|1950|1|1950
2|181|1|93|1|-132|2|48|2|132|1|97|1|-93|1|93|2|48|1|-321|1|26812|2|-1000|2|-1000|2|-1000|1|1950|1|1950
2|352|2|181|1|93|1|-132|2|48|2|132|1|97|1|-93|1|93|2|48|1|-321|1|26812|2|-1000|2|-1000|2|-1000|1|1950
1|686|2|352|2|181|1|93|1|-132|2|48|2|132|1|97|1|-93|1|93|2|48|1|-321|1|26812|2|-1000|2|-1000|2|-1000
2|1337|1|686|2|352|2|181|1|93|1|-132|2|48|2|132|1|97|1|-93|1|93|2|48|1|-321|1|26812|2|-1000|2|-1000
1|2607|2|1337|1|686|2|352|2|181|1|93|1|-132|2|48|2|132|1|97|1|-93|1|93|2|48|1|-321|1|26812|2|-1000
1|5083|1|2607|2|1337|1|686|2|352|2|181|1|93|1|-132|2|48|2|132|1|97|1|-93|1|93|2|48|1|-321|1|26812
2|-5083|1|5083|1|2607|2|1337|1|686|2|352|2|181|1|93|1|-132|2|48|2|132|1|97|1|-93|1|93|2|48|1|-321
1|58|1|-5083|1|5083|1|2607|2|1337|1|686|2|352|2|181|1|93|1|-132|2|48|2|132|1|97|1|-93|1|93|2|48
1|-18|1|58|1|-5083|1|5083|1|2607|2|1337|1|686|2|352|2|181|1|93|1|-132|2|48|2|132|1|97|1|-93|1|93
1|35|2|-18|1|58|1|-5083|1|5083|1|2607|2|1337|1|686|2|352|2|181|1|93|1|-132|2|48|2|132|1|97|1|-93
1|111|1|35|2|-18|1|58|1|-5083|1|5083|1|2607|2|1337|1|686|2|352|2|181|1|93|1|-132|2|48|2|132|1|97
1|216|1|111|1|35|2|-18|1|58|1|-5083|1|5083|1|2607|2|1337|1|686|2|352|2|181|1|93|1|-132|2|48|2|132
2|421|1|216|1|111|1|35|2|-18|1|58|1|-5083|1|5083|1|2607|2|1337|1|686|2|352|2|181|1|93|1|-132|2|48
2|-62|2|421|1|216|1|111|1|35|2|-18|1|58|1|-5083|1|5083|1|2607|2|1337|1|686|2|352|2|181|1|93|1|-132
1|-400|1|-62|2|421|1|216|1|111|1|35|2|-18|1|58|1|-5083|1|5083|1|2607|2|1337|1|686|2|352|2|181|1|93
