2018-06-14 17:00:49.742453|2|19|1|19|1|-10|2|-35|1|19|2|19|1|19|1|68|2|19|2|-223|1|68|1|-10|1|68|1|-10|2|19|1|165
2018-06-14 17:00:52.640780|2|19|1|19|2|-85|2|19|1|19|1|-10|2|-35|1|19|2|19|1|19|1|68|2|19|2|-223|1|68|1|-10|1|68
2018-06-14 17:00:55.671361|2|19|2|-10|2|19|1|19|2|-85|2|19|1|19|1|-10|2|-35|1|19|2|19|1|19|1|68|2|19|2|-223|1|68
2018-06-14 17:00:59.694001|2|19|1|331|2|19|2|-10|2|19|1|19|2|-85|2|19|1|19|1|-10|2|-35|1|19|2|19|1|19|1|68|2|19
2018-06-14 17:01:02.668869|1|-10|2|-35|1|19|2|19|1|331|2|19|2|-10|2|19|1|19|2|-85|2|19|1|19|1|-10|2|-35|1|19|2|19
2018-06-14 17:01:05.064764|1|-10|1|19|1|-10|2|-35|1|19|2|19|1|331|2|19|2|-10|2|19|1|19|2|-85|2|19|1|19|1|-10|2|-35
2018-06-14 17:01:07.784532|1|-10|2|-10|1|-10|1|19|1|-10|2|-35|1|19|2|19|1|331|2|19|2|-10|2|19|1|19|2|-85|2|19|1|19
2018-06-14 17:01:10.340906|1|-10|1|165|1|-10|2|-10|1|-10|1|19|1|-10|2|-35|1|19|2|19|1|331|2|19|2|-10|2|19|1|19|2|-85
2018-06-14 17:01:15.153659|2|195000|1|68|2|-10|1|-10|1|165|1|-10|2|-10|1|-10|1|19|1|-10|2|-35|1|19|2|19|1|331|2|19|2|-10
2018-06-14 17:01:30.105747|1|-10|2|-10|2|-10|2|19|1|68|1|19|1|19|1|68|2|-10|2|195000|1|68|2|-10|1|-10|1|165|1|-10|2|-10
2018-06-14 17:01:33.074612|1|-10|1|19|2|-35|1|-10|2|-10|2|-10|2|19|1|68|1|19|1|19|1|68|2|-10|2|195000|1|68|2|-10|1|-10
2018-06-14 17:01:35.438247|1|-10|1|-10|1|19|2|-35|1|-10|2|-10|2|-10|2|19|1|68|1|19|1|19|1|68|2|-10|2|195000|1|68|2|-10
2018-06-14 17:01:38.399501|2|19|2|-86|2|-10|1|-10|1|-10|1|19|2|-35|1|-10|2|-10|2|-10|2|19|1|68|1|19|1|19|1|68|2|-10
2018-06-14 17:01:41.577264|1|-10|1|335|2|-10|2|19|2|-86|2|-10|1|-10|1|-10|1|19|2|-35|1|-10|2|-10|2|-10|2|19|1|68|1|19
2018-06-14 17:01:43.928976|1|-10|1|19|1|-10|1|335|2|-10|2|19|2|-86|2|-10|1|-10|1|-10|1|19|2|-35|1|-10|2|-10|2|-10|2|19
2018-06-14 17:01:46.657486|2|19|2|-36|2|-10|1|-10|1|19|1|-10|1|335|2|-10|2|19|2|-86|2|-10|1|-10|1|-10|1|19|2|-35|1|-10
2018-06-14 17:01:49.253303|2|19|1|19|2|19|2|-36|2|-10|1|-10|1|19|1|-10|1|335|2|-10|2|19|2|-86|2|-10|1|-10|1|-10|1|19
2018-06-14 17:02:09.798197|1|-10|2|-10|1|175|2|-10|2|-10|2|-35|2|-10|1|19|1|175|2|19|1|19|2|19|2|-36|2|-10|1|-10|1|19
2018-06-14 17:02:12.738592|1|-10|1|68|1|19|1|-10|2|-10|1|175|2|-10|2|-10|2|-35|2|-10|1|19|1|175|2|19|1|19|2|19|2|-36
2018-06-14 17:02:15.980887|1|-10|2|-10|1|-10|1|68|1|19|1|-10|2|-10|1|175|2|-10|2|-10|2|-35|2|-10|1|19|1|175|2|19|1|19
2018-06-14 17:02:18.442256|1|-10|2|-10|1|68|1|-10|2|-10|1|-10|1|68|1|19|1|-10|2|-10|1|175|2|-10|2|-10|2|-35|2|-10|1|19
2018-06-14 17:02:21.715634|1|-10|1|68|2|-10|1|-10|2|-10|1|68|1|-10|2|-10|1|-10|1|68|1|19|1|-10|2|-10|1|175|2|-10|2|-10
2018-06-14 17:02:27.245126|1|-200000|2|-10|1|-35|2|-10|1|-10|1|68|2|-10|1|-10|2|-10|1|68|1|-10|2|-10|1|-10|1|68|1|19|1|-10
2018-06-14 17:02:32.570920|1|-400000|2|-85|2|-10|1|-200000|2|-10|1|-35|2|-10|1|-10|1|68|2|-10|1|-10|2|-10|1|68|1|-10|2|-10|1|-10
2018-06-14 17:02:37.179453|1|-337564|1|19|1|331|1|19|1|-400000|2|-85|2|-10|1|-200000|2|-10|1|-35|2|-10|1|-10|1|68|2|-10|1|-10|2|-10
2018-06-14 18:25:22.099101|2|19|1|916|2|-230|2|-100|2|-40|1|-161|1|78|1|448|2|-85|2|-35|2|-400|2|780|2|780|1|780|2|780|1|780
2018-06-14 18:25:24.147634|2|19|2|19|1|916|2|-230|2|-100|2|-40|1|-161|1|78|1|448|2|-85|2|-35|2|-400|2|780|2|780|1|780|2|780
2018-06-14 18:25:27.428691|1|-10|2|19|2|19|1|916|2|-230|2|-100|2|-40|1|-161|1|78|1|448|2|-85|2|-35|2|-400|2|780|2|780|1|780
2018-06-14 18:25:29.977952|2|19|1|-10|2|19|2|19|1|916|2|-230|2|-100|2|-40|1|-161|1|78|1|448|2|-85|2|-35|2|-400|2|780|2|780
2018-06-14 18:25:32.338980|2|19|2|19|1|-10|2|19|2|19|1|916|2|-230|2|-100|2|-40|1|-161|1|78|1|448|2|-85|2|-35|2|-400|2|780
2018-06-14 18:25:35.413467|2|19|2|19|2|19|1|-10|2|19|2|19|1|916|2|-230|2|-100|2|-40|1|-161|1|78|1|448|2|-85|2|-35|2|-400
2018-06-14 18:25:38.366345|2|19|2|19|2|19|2|19|1|-10|2|19|2|19|1|916|2|-230|2|-100|2|-40|1|-161|1|78|1|448|2|-85|2|-35
2018-06-14 18:25:43.037453|1|97500|2|19|2|19|2|19|2|19|1|-10|2|19|2|19|1|916|2|-230|2|-100|2|-40|1|-161|1|78|1|448|2|-85
2018-06-14 18:25:47.393901|1|-10|1|97500|2|19|2|19|2|19|2|19|1|-10|2|19|2|19|1|916|2|-230|2|-100|2|-40|1|-161|1|78|1|448
2018-06-14 18:25:50.566818|2|19|1|-10|1|97500|2|19|2|19|2|19|2|19|1|-10|2|19|2|19|1|916|2|-230|2|-100|2|-40|1|-161|1|78
2018-06-14 18:25:53.560894|1|-10|2|19|1|-10|1|97500|2|19|2|19|2|19|2|19|1|-10|2|19|2|19|1|916|2|-230|2|-100|2|-40|1|-161
2018-06-14 18:25:56.526013|2|19|1|-10|2|19|1|-10|1|97500|2|19|2|19|2|19|2|19|1|-10|2|19|2|19|1|916|2|-230|2|-100|2|-40
2018-06-14 18:25:59.271668|2|19|2|19|1|-10|2|19|1|-10|1|97500|2|19|2|19|2|19|2|19|1|-10|2|19|2|19|1|916|2|-230|2|-100
2018-06-14 18:26:02.582387|2|19|2|19|2|19|1|-10|2|19|1|-10|1|97500|2|19|2|19|2|19|2|19|1|-10|2|19|2|19|1|916|2|-230
2018-06-14 18:26:05.364617|2|19|2|19|2|19|2|19|1|-10|2|19|1|-10|1|97500|2|19|2|19|2|19|2|19|1|-10|2|19|2|19|1|916
2018-06-14 18:26:08.282871|2|19|2|19|2|19|2|19|2|19|1|-10|2|19|1|-10|1|97500|2|19|2|19|2|19|2|19|1|-10|2|19|2|19
2018-06-14 18:26:14.835664|2|-50000|2|19|2|19|2|19|2|19|2|19|1|-10|2|19|1|-10|1|97500|2|19|2|19|2|19|2|19|1|-10|2|19
2018-06-14 18:26:21.290167|2|-100000|2|-50000|2|19|2|19|2|19|2|19|2|19|1|-10|2|19|1|-10|1|97500|2|19|2|19|2|19|2|19|1|-10
2018-06-14 18:26:26.951054|2|-200000|2|-100000|2|-50000|2|19|2|19|2|19|2|19|2|19|1|-10|2|19|1|-10|1|97500|2|19|2|19|2|19|2|19
2018-06-14 18:26:32.208450|1|684450|2|-200000|2|-100000|2|-50000|2|19|2|19|2|19|2|19|2|19|1|-10|2|19|1|-10|1|97500|2|19|2|19|2|19
2018-06-14 18:33:38.540119|1|-10|1|468|2|-72|2|-100|2|72|2|-40|1|78|1|195|2|-40|1|74|1|97|1|97|1|2145|2|-500|2|-306|2|-240
2018-06-14 18:33:41.262662|1|-10|1|-10|1|468|2|-72|2|-100|2|72|2|-40|1|78|1|195|2|-40|1|74|1|97|1|97|1|2145|2|-500|2|-306
2018-06-14 18:33:44.200984|2|19|1|-10|1|-10|1|468|2|-72|2|-100|2|72|2|-40|1|78|1|195|2|-40|1|74|1|97|1|97|1|2145|2|-500
2018-06-14 18:33:46.736706|2|19|2|19|1|-10|1|-10|1|468|2|-72|2|-100|2|72|2|-40|1|78|1|195|2|-40|1|74|1|97|1|97|1|2145
2018-06-14 18:33:49.239114|1|-10|2|19|2|19|1|-10|1|-10|1|468|2|-72|2|-100|2|72|2|-40|1|78|1|195|2|-40|1|74|1|97|1|97
2018-06-14 18:33:52.263146|2|19|2|-40|1|-10|2|19|2|19|1|-10|1|-10|1|468|2|-72|2|-100|2|72|2|-40|1|78|1|195|2|-40|1|74
2018-06-14 18:33:55.128972|1|-10|2|19|2|-40|1|-10|2|19|2|19|1|-10|1|-10|1|468|2|-72|2|-100|2|72|2|-40|1|78|1|195|2|-40
2018-06-14 18:33:57.338465|1|-10|1|195|1|-10|2|19|2|-40|1|-10|2|19|2|19|1|-10|1|-10|1|468|2|-72|2|-100|2|72|2|-40|1|78
2018-06-14 18:34:00.245017|2|19|1|-10|1|195|1|-10|2|19|2|-40|1|-10|2|19|2|19|1|-10|1|-10|1|468|2|-72|2|-100|2|72|2|-40
2018-06-14 18:34:02.818187|2|19|2|19|1|-10|1|195|1|-10|2|19|2|-40|1|-10|2|19|2|19|1|-10|1|-10|1|468|2|-72|2|-100|2|72
2018-06-14 18:34:05.983936|1|-10|2|19|2|19|1|-10|1|195|1|-10|2|19|2|-40|1|-10|2|19|2|19|1|-10|1|-10|1|468|2|-72|2|-100
2018-06-14 18:34:08.544607|2|19|2|-40|1|-10|2|19|2|19|1|-10|1|195|1|-10|2|19|2|-40|1|-10|2|19|2|19|1|-10|1|-10|1|468
2018-06-14 18:34:11.193757|1|-10|1|78|2|19|2|-40|1|-10|2|19|2|19|1|-10|1|195|1|-10|2|19|2|-40|1|-10|2|19|2|19|1|-10
2018-06-14 18:34:14.486014|2|19|1|-10|1|78|2|19|2|-40|1|-10|2|19|2|19|1|-10|1|195|1|-10|2|19|2|-40|1|-10|2|19|2|19
2018-06-14 18:34:17.759797|1|-10|2|19|1|-10|1|78|2|19|2|-40|1|-10|2|19|2|19|1|-10|1|195|1|-10|2|19|2|-40|1|-10|2|19
2018-06-14 18:34:20.730290|1|-10|1|78|1|-10|2|19|1|-10|1|78|2|19|2|-40|1|-10|2|19|2|19|1|-10|1|195|1|-10|2|19|2|-40
2018-06-14 18:34:23.701856|1|-10|2|-40|1|-10|1|78|1|-10|2|19|1|-10|1|78|2|19|2|-40|1|-10|2|19|2|19|1|-10|1|195|1|-10
2018-06-14 18:34:25.699253|1|-10|1|-10|2|-40|1|-10|1|78|1|-10|2|19|1|-10|1|78|2|19|2|-40|1|-10|2|19|2|19|1|-10|1|195
2018-06-14 18:34:30.605854|2|97500|1|195|1|-10|1|-10|2|-40|1|-10|1|78|1|-10|2|19|1|-10|1|78|2|19|2|-40|1|-10|2|19|2|19
2018-06-14 18:36:05.486867|1|-10|1|78|1|195|2|-40|1|78|1|195|2|-40|1|78|1|448|2|-100|1|78|1|195|2|-40|1|78|1|78|1|78
2018-06-14 18:36:05.571096|1|-10|1|78|1|-10|1|78|1|195|2|-40|1|78|1|195|2|-40|1|78|1|448|2|-100|1|78|1|195|2|-40|1|78
2018-06-14 18:36:07.721737|1|-10|1|-10|1|78|1|-10|1|78|1|195|2|-40|1|78|1|195|2|-40|1|78|1|448|2|-100|1|78|1|195|2|-40
2018-06-14 18:36:10.628505|2|19|2|195|1|78|1|-10|1|-10|1|78|1|-10|1|78|1|195|2|-40|1|78|1|195|2|-40|1|78|1|448|2|-100
2018-06-14 18:36:13.798580|1|-10|1|-100|2|-40|2|19|2|195|1|78|1|-10|1|-10|1|78|1|-10|1|78|1|195|2|-40|1|78|1|195|2|-40
2018-06-14 18:36:16.780524|1|-10|2|-100|2|195|1|-10|1|-100|2|-40|2|19|2|195|1|78|1|-10|1|-10|1|78|1|-10|1|78|1|195|2|-40
2018-06-14 18:36:19.650782|1|-10|2|195|1|-10|2|-100|2|195|1|-10|1|-100|2|-40|2|19|2|195|1|78|1|-10|1|-10|1|78|1|-10|1|78
2018-06-14 18:36:23.406215|1|-10|1|-10|2|195|1|-10|2|-100|2|195|1|-10|1|-100|2|-40|2|19|2|195|1|78|1|-10|1|-10|1|78|1|-10
2018-06-14 18:36:26.684188|2|19|1|468|1|-10|1|-10|2|195|1|-10|2|-100|2|195|1|-10|1|-100|2|-40|2|19|2|195|1|78|1|-10|1|-10
2018-06-14 18:36:29.618040|1|-10|2|19|1|468|1|-10|1|-10|2|195|1|-10|2|-100|2|195|1|-10|1|-100|2|-40|2|19|2|195|1|78|1|-10
2018-06-14 18:36:32.770739|2|19|1|78|1|-10|2|19|1|468|1|-10|1|-10|2|195|1|-10|2|-100|2|195|1|-10|1|-100|2|-40|2|19|2|195
2018-06-14 18:36:35.696041|1|-10|2|19|1|78|1|-10|2|19|1|468|1|-10|1|-10|2|195|1|-10|2|-100|2|195|1|-10|1|-100|2|-40|2|19
2018-06-14 18:36:39.181475|1|-10|1|78|1|-10|2|19|1|78|1|-10|2|19|1|468|1|-10|1|-10|2|195|1|-10|2|-100|2|195|1|-10|1|-100
2018-06-14 18:36:42.452984|1|-10|1|78|1|-10|1|78|1|-10|2|19|1|78|1|-10|2|19|1|468|1|-10|1|-10|2|195|1|-10|2|-100|2|195
2018-06-14 18:36:45.320523|2|19|1|78|1|-10|1|78|1|-10|1|78|1|-10|2|19|1|78|1|-10|2|19|1|468|1|-10|1|-10|2|195|1|-10
2018-06-14 18:36:47.929317|1|-10|2|-40|2|19|1|78|1|-10|1|78|1|-10|1|78|1|-10|2|19|1|78|1|-10|2|19|1|468|1|-10|1|-10
2018-06-14 18:36:50.441883|2|19|1|-10|2|-40|2|19|1|78|1|-10|1|78|1|-10|1|78|1|-10|2|19|1|78|1|-10|2|19|1|468|1|-10
2018-06-14 18:36:53.682037|2|19|1|195|2|19|1|-10|2|-40|2|19|1|78|1|-10|1|78|1|-10|1|78|1|-10|2|19|1|78|1|-10|2|19
2018-06-14 18:36:57.474706|2|19|2|19|1|195|2|19|1|-10|2|-40|2|19|1|78|1|-10|1|78|1|-10|1|78|1|-10|2|19|1|78|1|-10
2018-06-14 18:37:00.067568|1|-10|2|19|2|19|1|195|2|19|1|-10|2|-40|2|19|1|78|1|-10|1|78|1|-10|1|78|1|-10|2|19|1|78
2018-06-14 18:37:03.059354|2|19|2|-40|1|-10|2|19|2|19|1|195|2|19|1|-10|2|-40|2|19|1|78|1|-10|1|78|1|-10|1|78|1|-10
2018-06-14 18:37:06.110649|1|-10|2|19|2|-40|1|-10|2|19|2|19|1|195|2|19|1|-10|2|-40|2|19|1|78|1|-10|1|78|1|-10|1|78
2018-06-14 18:37:08.803541|1|-10|2|-100|1|-10|2|19|2|-40|1|-10|2|19|2|19|1|195|2|19|1|-10|2|-40|2|19|1|78|1|-10|1|78
2018-06-14 18:37:12.662931|1|-10|1|-10|2|-100|1|-10|2|19|2|-40|1|-10|2|19|2|19|1|195|2|19|1|-10|2|-40|2|19|1|78|1|-10
2018-06-14 18:37:15.608893|2|19|2|-240|1|-10|1|-10|2|-100|1|-10|2|19|2|-40|1|-10|2|19|2|19|1|195|2|19|1|-10|2|-40|2|19
2018-06-14 18:37:18.292160|1|-10|2|19|2|-240|1|-10|1|-10|2|-100|1|-10|2|19|2|-40|1|-10|2|19|2|19|1|195|2|19|1|-10|2|-40
2018-06-14 18:37:20.711377|2|19|1|975|1|-10|2|19|2|-240|1|-10|1|-10|2|-100|1|-10|2|19|2|-40|1|-10|2|19|2|19|1|195|2|19
2018-06-14 18:37:23.253987|2|19|2|19|1|975|1|-10|2|19|2|-240|1|-10|1|-10|2|-100|1|-10|2|19|2|-40|1|-10|2|19|2|19|1|195
2018-06-14 18:37:26.312465|1|-10|2|19|2|19|1|975|1|-10|2|19|2|-240|1|-10|1|-10|2|-100|1|-10|2|19|2|-40|1|-10|2|19|2|19
2018-06-14 18:37:29.147923|1|-10|1|-10|2|19|2|19|1|975|1|-10|2|19|2|-240|1|-10|1|-10|2|-100|1|-10|2|19|2|-40|1|-10|2|19
2018-06-14 18:37:32.191306|2|19|2|-40|1|-10|1|-10|2|19|2|19|1|975|1|-10|2|19|2|-240|1|-10|1|-10|2|-100|1|-10|2|19|2|-40
2018-06-14 18:37:34.984825|2|19|2|19|2|-40|1|-10|1|-10|2|19|2|19|1|975|1|-10|2|19|2|-240|1|-10|1|-10|2|-100|1|-10|2|19
2018-06-14 18:37:38.364456|1|-10|2|-100|2|19|2|19|2|-40|1|-10|1|-10|2|19|2|19|1|975|1|-10|2|19|2|-240|1|-10|1|-10|2|-100
2018-06-14 18:37:41.539133|1|-10|1|-10|2|-100|2|19|2|19|2|-40|1|-10|1|-10|2|19|2|19|1|975|1|-10|2|19|2|-240|1|-10|1|-10
2018-06-14 18:37:44.309400|1|-10|1|468|1|-10|1|-10|2|-100|2|19|2|19|2|-40|1|-10|1|-10|2|19|2|19|1|975|1|-10|2|19|2|-240
2018-06-14 18:37:47.375674|1|-10|1|-10|1|468|1|-10|1|-10|2|-100|2|19|2|19|2|-40|1|-10|1|-10|2|19|2|19|1|975|1|-10|2|19
2018-06-14 18:37:52.252626|2|97500|1|78|1|-10|1|-10|1|468|1|-10|1|-10|2|-100|2|19|2|19|2|-40|1|-10|1|-10|2|19|2|19|1|975
2018-06-14 18:44:17.320070|1|-10|1|2730|2|-600|1|97|2|-250|2|234|2|-100|1|-50|1|195|1|97|2|234|1|-50|1|234|2|-50|2|234|1|-50
2018-06-14 18:44:20.311713|2|19|1|-10|1|2730|2|-600|1|97|2|-250|2|234|2|-100|1|-50|1|195|1|97|2|234|1|-50|1|234|2|-50|2|234
2018-06-14 18:44:22.644959|2|19|2|19|1|-10|1|2730|2|-600|1|97|2|-250|2|234|2|-100|1|-50|1|195|1|97|2|234|1|-50|1|234|2|-50
2018-06-14 18:44:25.116178|1|-10|2|19|2|19|1|-10|1|2730|2|-600|1|97|2|-250|2|234|2|-100|1|-50|1|195|1|97|2|234|1|-50|1|234
2018-06-14 18:44:28.484713|2|19|1|150|1|-10|2|19|2|19|1|-10|1|2730|2|-600|1|97|2|-250|2|234|2|-100|1|-50|1|195|1|97|2|234
2018-06-14 18:44:30.942900|1|-10|2|19|1|150|1|-10|2|19|2|19|1|-10|1|2730|2|-600|1|97|2|-250|2|234|2|-100|1|-50|1|195|1|97
2018-06-14 18:44:33.909474|2|19|2|-150|1|-10|2|19|1|150|1|-10|2|19|2|19|1|-10|1|2730|2|-600|1|97|2|-250|2|234|2|-100|1|-50
2018-06-14 18:44:36.778046|2|19|2|19|2|-150|1|-10|2|19|1|150|1|-10|2|19|2|19|1|-10|1|2730|2|-600|1|97|2|-250|2|234|2|-100
2018-06-14 18:44:39.355088|2|19|1|780|2|19|2|19|2|-150|1|-10|2|19|1|150|1|-10|2|19|2|19|1|-10|1|2730|2|-600|1|97|2|-250
2018-06-14 18:44:41.593577|2|19|2|19|1|780|2|19|2|19|2|-150|1|-10|2|19|1|150|1|-10|2|19|2|19|1|-10|1|2730|2|-600|1|97
2018-06-14 18:44:44.647593|1|-10|2|19|2|19|1|780|2|19|2|19|2|-150|1|-10|2|19|1|150|1|-10|2|19|2|19|1|-10|1|2730|2|-600
2018-06-14 18:44:47.155414|1|-10|1|-10|2|19|2|19|1|780|2|19|2|19|2|-150|1|-10|2|19|1|150|1|-10|2|19|2|19|1|-10|1|2730
2018-06-14 18:44:50.007646|1|-10|1|156|1|-10|1|-10|2|19|2|19|1|780|2|19|2|19|2|-150|1|-10|2|19|1|150|1|-10|2|19|2|19
2018-06-14 18:44:52.343348|2|19|1|-10|1|156|1|-10|1|-10|2|19|2|19|1|780|2|19|2|19|2|-150|1|-10|2|19|1|150|1|-10|2|19
2018-06-14 18:44:54.646661|1|-10|1|156|2|19|1|-10|1|156|1|-10|1|-10|2|19|2|19|1|780|2|19|2|19|2|-150|1|-10|2|19|1|150
2018-06-14 18:44:57.974414|2|19|1|-10|1|156|2|19|1|-10|1|156|1|-10|1|-10|2|19|2|19|1|780|2|19|2|19|2|-150|1|-10|2|19
2018-06-14 18:45:01.156045|1|-10|1|97|2|19|1|-10|1|156|2|19|1|-10|1|156|1|-10|1|-10|2|19|2|19|1|780|2|19|2|19|2|-150
2018-06-14 18:45:04.118842|1|-10|1|-10|1|97|2|19|1|-10|1|156|2|19|1|-10|1|156|1|-10|1|-10|2|19|2|19|1|780|2|19|2|19
2018-06-14 18:45:06.984121|2|19|1|-10|1|-10|1|97|2|19|1|-10|1|156|2|19|1|-10|1|156|1|-10|1|-10|2|19|2|19|1|780|2|19
2018-06-14 18:45:09.639455|1|-10|2|19|1|-10|1|-10|1|97|2|19|1|-10|1|156|2|19|1|-10|1|156|1|-10|1|-10|2|19|2|19|1|780
2018-06-14 18:45:12.311372|2|19|1|42|1|-10|2|19|1|-10|1|-10|1|97|2|19|1|-10|1|156|2|19|1|-10|1|156|1|-10|1|-10|2|19
2018-06-14 18:45:15.016462|2|19|2|19|1|42|1|-10|2|19|1|-10|1|-10|1|97|2|19|1|-10|1|156|2|19|1|-10|1|156|1|-10|1|-10
2018-06-14 18:45:17.942371|2|19|2|19|2|19|1|42|1|-10|2|19|1|-10|1|-10|1|97|2|19|1|-10|1|156|2|19|1|-10|1|156|1|-10
2018-06-14 18:45:21.021685|1|-10|2|19|2|19|2|19|1|42|1|-10|2|19|1|-10|1|-10|1|97|2|19|1|-10|1|156|2|19|1|-10|1|156
2018-06-14 18:45:23.676615|1|-10|1|-10|2|19|2|19|2|19|1|42|1|-10|2|19|1|-10|1|-10|1|97|2|19|1|-10|1|156|2|19|1|-10
2018-06-14 18:45:26.462337|2|19|2|-10|1|-10|1|-10|2|19|2|19|2|19|1|42|1|-10|2|19|1|-10|1|-10|1|97|2|19|1|-10|1|156
2018-06-14 18:45:29.411102|2|19|2|19|2|-10|1|-10|1|-10|2|19|2|19|2|19|1|42|1|-10|2|19|1|-10|1|-10|1|97|2|19|1|-10
2018-06-14 18:45:32.278177|1|-10|1|214|2|19|2|19|2|-10|1|-10|1|-10|2|19|2|19|2|19|1|42|1|-10|2|19|1|-10|1|-10|1|97
2018-06-14 18:45:34.684859|2|19|1|-10|1|214|2|19|2|19|2|-10|1|-10|1|-10|2|19|2|19|2|19|1|42|1|-10|2|19|1|-10|1|-10
2018-06-14 18:45:37.705550|2|19|2|19|1|-10|1|214|2|19|2|19|2|-10|1|-10|1|-10|2|19|2|19|2|19|1|42|1|-10|2|19|1|-10
